Yes	Sim Sim Sim
No	Não, não, não.
All	Todos  Todos 
Mistakes in '%s'	Erros em '%s'
Problems with history file	Problemas com o arquivo histórico
Error in %s on line %zu:	Erro em %s na linha %zu:
Argument '%s' has an unterminated "	O argumento '%s' tem um subminado "
Regex strings must begin and end with a " character	As cadeias Regex devem começar e terminar com um "caráter".
Empty regex string	A cadeia regex vazia
Bad regex "%s": %s	Má regex "%s": %s
Missing syntax name	Falta o nome da sintaxe.
Unpaired quote in syntax name	Cotação não parecida em nome de sintaxe
The "none" syntax is reserved	A sintaxe "não" é reservada
The "default" syntax does not accept extensions	A sintaxe "default" não aceita extensões
Syntax "%s" has no color commands	A sintaxe "%s" não tem comandos de cores
Missing key name	Nome da chave desaparecida
Key name %s is invalid	Nome de chave %s é inválido
Must specify a function to bind the key to	Deve especificar uma função para ligar a chave a.
Must specify a menu (or "all") in which to bind/unbind the key	Deve especificar um menu (ou "todos") no qual ligar/desligar a chave.
Unknown menu: %s	Menu desconhecido: %s
Function '%s' does not exist in menu '%s'	A função '%s' não existe no menu '%s'
Keystroke %s may not be rebound	Keystroke %s pode não ser rebound
Command "%s" not understood	O comando "%s" não foi entendido
Error expanding %s: %s	Erro em expansão de %s: %s
Color '%s' takes no prefix	A cor '%s' não leva prefixo.
Color "%s" not understood	A cor "%s" não foi entendida
An attribute requires a subsequent comma	Um atributo requer uma vírgula subsequente
Missing color name	Nome de cor desaparecido
Missing regex string after '%s' command	Falta string regex após o comando '%s'.
"start=" requires a corresponding "end="	"start=" requer um correspondente "end=""
A '%s' command requires a preceding 'syntax' command	Um comando '%s' requer um comando 'sintaxa' anterior.
The "default" syntax does not accept '%s' regexes	A sintaxe "default" não aceita regexes '%s'.
Missing argument after '%s'	Faltando argumento após '%s'
Argument of '%s' lacks closing "	O argumento de '%s' carece de fechamento "
No key is bound to function '%s' in menu '%s'.  Exiting.	Nenhuma chave está vinculada à função '%s' no menu '%s'.
If needed, use nano with the -I option to adjust your nanorc settings.	Se necessário, use nano com a opção -I para ajustar suas configurações de nanorc.
Could not find syntax "%s" to extend	Não conseguiu encontrar a sintaxe "%s" para extender
Command "%s" not allowed in included file	O comando "%s" não é permitido no arquivo incluído.
Missing option	Opção ausente
Unknown option: %s	Opção desconhecida: %s
Cannot unset option "%s"	Não pode desinstalar a opção "%s"
Option "%s" requires an argument	A opção "%s" requer um argumento.
Argument is not a valid multibyte string	O argumento não é uma cadeia multibyte válida.
Non-blank characters required	São necessários caracteres não vazios
Even number of characters required	Mesmo número de caracteres necessários
Two single-column characters required	São necessários dois caracteres de uma única coluna.
Specified rcfile does not exist	O rcfile especificado não existe
I can't find my home directory!  Wah!	Não consigo encontrar o meu diretório de casa!
[Case Sensitive]	[Case Sensitive]
[Regexp]	[Regexp]
(to replace) in selection	(para substituir) na seleção
(to replace)	(para substituir)
Searching...	Buscando...
"%.*s%s" not found	"%.*s%s" não foi encontrado
Replace this instance?	Substituir esta instância?
Replace with	Substitua com.
Enter line number, column number	Entre o número de linha, o número de coluna.
Not a bracket	Não é um guarda-chuva
No matching bracket	Não há brackets correspondentes
Placed anchor	Anca colocada
Removed anchor	Removido o âncora
Jumped to anchor	Jumped to anchor
This is the only anchor	Esta é a única âncora
There are no anchors	Não há âncoras
Mark Set	Mark Set Mark Set
Mark Unset	Mark Unset  Mark Unset
Commenting is not supported for this file type	Comentários não são suportados para este tipo de arquivo
Cannot comment past end of file	Cannot comment past end of file
Nothing to undo	Não há nada a desfazer
addition	Adição  adição
line break	quebrar a linha de linha.
deletion	deletion
line join	join line line join
replacement	Substituição
erasure	erasure
cut	 Cortar o corte.
paste	paste paste paste
insertion	inserção inserção
indent	indent indent
unindent	Unindent
comment	comentário comentário
uncomment	não comentário
Undid %s	Infelizmente, o %s foi eliminado.
Nothing to redo	Não há nada a fazer.
Redid %s	Redid %s
justification	justificação
Selection is empty	Seleção está vazia
Justified selection	Seleção justificada
Justified file	Arquivo justificado
Justified paragraph	parágrafo justificado
Buffer is empty	O buffer está vazio
Invoking formatter...	Invocando o formator...
Error invoking '%s'	Erro invocando '%s'
Program '%s' complained	O programa '%s' se queixou
Nothing changed	Nada mudou
spelling correction	Correção de ortografia
formatting	formatação
Finished checking spelling	Terminou a verificação da ortografia
Buffer has been processed	O buffer foi processado
Unfindable word: %s	Palavra não encontrável: %s
Edit a replacement	Edit a replacement
Next word...	A próxima palavra...
Invoking spell checker...	Invocando um verificador de ortografia...
Could not get size of pipe buffer	Não conseguiu obter o tamanho do tampão de tubos
Error invoking "uniq"	Erro na invocação de "uniq"
Error invoking "sort"	Erro invocando "sort"
Error invoking "spell"	Erro de invocação de "feitiço"
No linter is defined for this type of file	Nenhum linter é definido para este tipo de arquivo
Save modified buffer before linting?	Guarde o buffer modificado antes de fazer o linting?
Invoking linter...	Invocando o linter...
Got 0 parsable lines from command: %s	Obteve 0 linhas parsaveis a partir do comando: %s.
This message is for unopened file %s, open it in a new buffer?	Esta mensagem é para o arquivo não aberto %s, abre-o em um novo buffer?
No messages for this file	Não há mensagens para este arquivo
At first message	Na primeira mensagem
At last message	Na última mensagem
No formatter is defined for this type of file	Nenhum formatador é definido para este tipo de arquivo
%s%zd %s,  %zu %s,  %zu %s	%s%zd %s, %su %s, %su %s
In Selection:	Na seleção:
Verbatim Input	Verbatim Input
Invalid code	Código inválido
No word fragment	Não há fragmento de palavra
No further matches	Não há mais partidas
No matches	Nenhum jogo
Nano is out of memory!	Nano está fora de memória!
Recording a macro...	Gravar uma macro...
Stopped recording	Parou de gravar
Cannot run macro while recording	Não pode executar um macro ao gravar
Macro is empty	O macro está vazio
Too many errors from stdin	Demasiados erros do stdin
Unicode Input: %s	A entrada de Unicode: %s
Linting --	Linting --
DIR:	DIR:
View	View View
Modified	Modificado
Restricted	Restricted
line %*zd/%zd (%2d%%), col %2zu/%2zu (%3d%%), char %*zu/%zu (%2d%%)	%*zd/%zd (%2d%%), col %2zu/%2zu (%3d%%), char %*zu/%zu (%2d%%) linha
The nano text editor	O editor de texto nano
version	A versão é a versão.
Brought to you by:	Trazido para você por:
Special thanks to:	Um agradecimento especial a:
The Free Software Foundation	A Fundação de Software Livre 
the many translators and the TP	Os muitos tradutores e o TP
For ncurses:	Para incursões:
and anyone else we forgot...	e qualquer outra pessoa que esquecemos...
Thank you for using nano!	Obrigado por usar nano!
%s: option '%s%s' is ambiguous	%s: a opção '%s%s' é ambígua
%s: option '%s%s' is ambiguous; possibilities:	%s: a opção '%s%s' é ambígua; possibilidades:
%s: unrecognized option '%s%s'	%s: opção não reconhecida '%s%s'
%s: option '%s%s' doesn't allow an argument	%s: a opção '%s%s' não permite um argumento
%s: option '%s%s' requires an argument	%s: a opção '%s%s' requer um argumento
%s: invalid option -- '%c'	%s: opção inválida -- '%c'
%s: option requires an argument -- '%c'	%s: a opção requer um argumento -- '%c'
Success	Sucesso
No match	Não há correspondência
Invalid regular expression	Expressão regular inválida
Invalid collation character	Características de collação inválidas
Invalid character class name	Nome de classe de caracteres inválido
Trailing backslash	Trailing backslash
Invalid back reference	Referência de volta inválida
Unmatched [, [^, [:, [., or [=	Incomparáveis [, [^, [:, [., ou [=]
Unmatched ( or \(	Inigualável (ou \()
Unmatched \{	Sem igual \{ Unmatched \{ Unmatched \{ Unmatched \{ Unmatched \{ Unmatched \{
Invalid content of \{\}	Conteúdo inválido de \{\}
Invalid range end	Range end inválido 
Memory exhausted	Memória exausta
Invalid preceding regular expression	Invalid preceding regular expression
Premature end of regular expression	Fim prematuro da expressão regular
Regular expression too big	Expressão regular muito grande
Unmatched ) or \)	Inigualável ) ou \) 
No previous regular expression	Nenhuma expressão regular anterior
