same as pax	O mesmo que pax
same as --format=v7	O mesmo que --format=v7
same as --format=posix	O mesmo que --format=posix
keyword[[:]=value][,keyword[[:]=value]]...	Keyword[[:]=value][,keyword[[:]=value]]...
control pax keywords	Palavras-chave pax control control
TEXT	TEXTO
create archive with volume name TEXT; at list/extract time, use TEXT as a globbing pattern for volume name	criar arquivo com nome de volume TEXT; no tempo de lista/extração, use TEXT como padrão de globos para o nome de volume
Compression options:	Opções de compressão:
use archive suffix to determine the compression program	Use o sufixo de arquivo para determinar o programa de compressão.
do not use archive suffix to determine the compression program	Não use o sufixo de arquivo para determinar o programa de compressão.
PROG	PROG PROG
filter through PROG (must accept -d)	filter through PROG (deve aceitar -d)
Local file selection:	Seleção local de arquivo:
stay in local file system when creating archive	permaneça no sistema de arquivos local ao criar arquivo
don't strip leading '/'s from file names	Don't strip leading '/'s from file names
follow symlinks; archive and dump the files they point to	Simlinks; arquivo e descarte os arquivos que eles apontam para seguir
follow hard links; archive and dump the files they refer to	Links rígidos; arquivar e despejar os arquivos a que eles se referem
MEMBER-NAME	MEMBER-NAME
begin at member MEMBER-NAME when reading the archive	O membro começa em MEMBER-NAME ao ler o arquivo.
only store files newer than DATE-OR-FILE	Apenas armazenem arquivos mais recentes do que DATE-OR-FILE
DATE	DATE DATE
compare date and time when data changed only	Data e hora em que os dados mudaram apenas compare
CONTROL	CONTROL CONTROL
backup before removal, choose version CONTROL	Antes de remover o backup, escolha a versão CONTROL.
STRING	STRING
backup before removal, override usual suffix ('~' unless overridden by environment variable SIMPLE_BACKUP_SUFFIX)	Antes de remover o backup, revise o sufixo habitual ('~' a menos que seja revogado pela variável ambiente SIMPLE_BACKUP_SUFFIX)
File name transformations:	Transformações de nome de arquivo:
strip NUMBER leading components from file names on extraction	Número de componentes principais dos nomes de arquivos na tira de extração
EXPRESSION	A EXPRESÃO é uma expressão.
use sed replace EXPRESSION to transform file names	sed use replace EXPRESSION para transformar nomes de arquivos
Informative output:	A saída informativa:
display progress messages every NUMBERth record (default 10)	As mensagens de progresso são exibidas em todos os registros NUMBERth (default 10)
ACTION	A Ação é uma ação.
execute ACTION on each checkpoint	execute ACTION em cada ponto de checagem
print a message if not all links are dumped	Imprimir uma mensagem se não todos os links forem despejados
SIGNAL	O SIGNAL
print total bytes after processing the archive; with an argument - print total bytes when this SIGNAL is delivered; Allowed signals are: SIGHUP, SIGQUIT, SIGINT, SIGUSR1 and SIGUSR2; the names without SIG prefix are also accepted	Impressão total de bytes após o processamento do arquivo; com um argumento - impressão total de bytes quando este SIGNAL é entregue; sinais permitidos são: SIGHUP, SIGQUIT, SIGINT, SIGUSR1 e SIGUSR2; os nomes sem prefixo SIG também são aceitos
print file modification times in UTC	Tempos de modificação de arquivo em UTC
print file time to its full resolution	Tempo de impressão do arquivo em sua resolução total
send verbose output to FILE	enviar a saída verbosa para o FILE
show block number within archive with each message	Mostre o número de bloco dentro do arquivo com cada mensagem.
show tar defaults	show tar defaults
show valid ranges for snapshot-file fields	Mostre intervalos válidos para campos de arquivos de snapshot
when listing or extracting, list each directory that does not match search criteria	Ao enumerar ou extrair, enumere cada diretório que não corresponda aos critérios de pesquisa.
show file or archive names after transformation	Mostre nomes de arquivos ou arquivos após a transformação
STYLE	STYLE STYLE
set name quoting style; see below for valid STYLE values	estilo de citação de nome; veja abaixo para valores válidos do conjunto de STYLE.
additionally quote characters from STRING	Além disso, cita personagens de STRING.
disable quoting for characters from STRING	desativar a citação de caracteres de STRING
ask for confirmation for every action	Peça confirmação para cada ação
verbosely list files processed	Verbosamente lista de arquivos processados
KEYWORD	Palavra-chave
warning control	Controle de aviso de aviso
Compatibility options:	Opções de compatibilidade:
when creating, same as --old-archive; when extracting, same as --no-same-owner	criar, o mesmo que --old-archive; quando extrair, o mesmo que --no-same-owner quando extrair.
Other options:	Outras opções:
disable use of some potentially harmful options	desabilitar o uso de algumas opções potencialmente prejudiciais
'%s' cannot be used with '%s'	'%s' não pode ser usado com '%s'
You may not specify more than one '-Acdtrux', '--delete' or  '--test-label' option	Você não pode especificar mais de uma opção '-Acdtrux', '--delete' ou '--test-label'.
Conflicting compression options	Opções de compressão conflitantes
Unknown signal name: %s	Nome de sinal desconhecido: %s
Date sample file not found	Date sample file not found
Substituting %s for unknown date format %s	Substituindo %s por formato de data desconhecida %s
Option %s: Treating date '%s' as %s	Opção %s: Data de tratamento '%s' como %s
filter the archive through %s	Filtre o arquivo através de %s
Valid arguments for the --quoting-style option are:	Argumentos válidos para a opção --quoting-style são:
*This* tar defaults to:	*This* tar defaults to:
Invalid owner or group ID	ID de proprietário ou grupo inválido
Invalid blocking factor	Fator de bloqueio inválido
Malformed density argument: %s	Argumento de densidade de malformação: %s
Unknown density: '%c'	Densidade desconhecida: '%c'
Options '-[0-7][lmh]' not supported by *this* tar	Opções '-[0-7][lmh]' não suportadas por *this* tar
Invalid tape length	Comprimento de fita inválido
Invalid incremental level value	Valor de nível incremental inválido
More than one threshold date	Mais de uma data de limiar
Invalid sparse version value	Valor de versão esparsa inválido
--atime-preserve='system' is not supported on this platform	--atime-preserve= 'sistema' não é suportado nesta plataforma
invalid --checkpoint value	--invalid checkpoint value
Invalid mode given on option	Modo inválido dado na opção
Invalid number	Número inválido
Invalid record size	Tamanho de registro inválido
Record size must be a multiple of %d.	O tamanho do registro deve ser um múltiplo de %d.
Invalid number of elements	Número inválido de elementos
Only one --to-command option allowed	Apenas uma opção --to-command permitida
%s:%jd: location of the error	%s:%jd: localização do erro
error parsing %s	Parsagem de erro %s erro %s
[FILE]...	[FILE]...
cannot split TAR_OPTIONS: %s	Não pode dividir TAR_OPTIONS: %s
non-option arguments in %s	Argumentos de não-opção em %s
Old option '%c' requires an argument.	A velha opção '%c' requer um argumento.
--occurrence is meaningless without a file list	--occurrence é sem sentido sem uma lista de arquivos
Multiple archive files require '-M' option	Múltiples arquivos de arquivo exigem a opção '-M'.
--level is meaningless without --listed-incremental	O nível é sem sentido sem --listed-incremental --
%s: Volume label length exceeds %d bytes	%s: O comprimento do rótulo de volume excede os bytes %d.
Cannot verify multi-volume archives	Não pode verificar arquivos de vários volumes
Cannot verify compressed archives	Não pode verificar arquivos comprimidos
Cannot use multi-volume compressed archives	Não pode usar arquivos comprimidos multi-volumes
Cannot concatenate compressed archives	Cannot concatenate comprimidos arquivos
--clamp-mtime needs a date specified using --mtime	O clamp-mtime precisa de uma data especificada usando --mtime --mtime.
--pax-option can be used only on POSIX archives	A opção --pax-option pode ser usada apenas em arquivos POSIX --
--acls can be used only on POSIX archives	--acls só podem ser usados em arquivos POSIX
--selinux can be used only on POSIX archives	--selinux só pode ser usado em arquivos POSIX.
--xattrs can be used only on POSIX archives	Osxattrs só podem ser usados em arquivos POSIX --
Cannot deduce top-level directory name; please set it explicitly with --one-top-level=DIR	Não pode deduzir o nome do diretório de nível superior; por favor, defina-o explicitamente com --one-top-level=DIR
Volume length cannot be less than record size	O comprimento do volume não pode ser menor do que o tamanho do registro
Cowardly refusing to create an empty archive	Coiradamente recusando-se a criar um arquivo vazio
Options '-Aru' are incompatible with '-f -'	As opções '-Aru' são incompatíveis com '-f -'
failed to assert availability of the standard file descriptors	Não conseguiu afirmar a disponibilidade dos descritores de arquivos padrão
You must specify one of the '-Acdtrux', '--delete' or '--test-label' options	Você deve especificar uma das opções '-Acdtrux', '--delete' ou '--test-label'.
Exiting with failure status due to previous errors	Saindo com estado de falha devido a erros anteriores
Keyword %s is unknown or not yet implemented	A palavra-chave %s é desconhecida ou ainda não implementada
Time stamp is out of allowed range	O timestamp está fora do intervalo permitido
Malformed pax option: %s	Opção pax malformada: %s
Pattern %s cannot be used	O padrão %s não pode ser usado
Keyword %s cannot be overridden	A palavra-chave %s não pode ser superada
can't update global extended header record	Não pode atualizar o registro global de cabeçalho extendido
Malformed extended header: missing length	Cabeça extendida malformada: comprimento perdido
Extended header length %.*s is out of range	O comprimento de cabeçalho alargado %.*s está fora de alcance
Malformed extended header: missing blank after length	Cabeça extendida malformada: falta em branco após o comprimento
Malformed extended header: missing equal sign	Cabeça extendida malformada: falta sinal igual
Malformed extended header: missing newline	Cabeça extendida malformada: falta nova linha
Ignoring unknown extended header keyword %s	Ignorando a palavra-chave do cabeçalho extendido desconhecido %s
Extended header %s=%s is out of range %jd..%ju	O cabeçalho alargado %s=%s está fora do alcance %jd..%ju
Malformed extended header: invalid %s=%s	Título extendido mal formado: inválido %s=%s
Malformed extended header: excess %s=%s	Cabeça extendida malformada: excesso de %s=%s
Malformed extended header: invalid %s: unexpected delimiter %c	Malformed extended header: invalid %s: unexpected delimiter %c
Malformed extended header: invalid %s: odd number of values	Título extendido mal formado: inválido %s: número ímpar de valores
%s: not a valid timeout	%s: não é um timeout válido
%s: unknown checkpoint action	%s: ação de checkpoint desconhecida
write	 escrever escrever
read	ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler ler
Write checkpoint %u	Escreva o checkpoint %u.
Read checkpoint %u	Leia o checkpoint %u
too many words in '%s'	Muitas palavras em '%s' são demais
genfile manipulates data files for GNU paxutils test suite.	genfile manipula arquivos de dados para GNU paxutils test suite.
OPTIONS are:	As opções são:
File creation options:	Opções de criação de arquivos:
SIZE	O tamanho é muito grande.
Create file of the given SIZE	Criar um arquivo do tamanho dado
Write to file NAME, instead of standard output	Escreva para nome do arquivo, em vez de saída padrão.
Read file names from FILE	Leia nomes de arquivos de FILE
-T reads null-terminated names	-T reads null-terminated names
Fill the file with the given PATTERN. PATTERN is 'default' or 'zeros'	Preencha o arquivo com o padrão dado. o padrão é 'default' ou 'zeros'
Size of a block for sparse file	Tamanho de um bloco para arquivo esparso
Generate sparse file. Rest of the command line gives the file map.	O restante da linha de comando dá o mapa do arquivo.
OFFSET	OFFSET
Seek to the given offset before writing data	Procure o offset antes de escrever dados
Suppress non-fatal diagnostic messages	Supra mensagens de diagnóstico não fatais
File statistics options:	Opções de estatísticas de arquivo:
Print contents of struct stat for each given file. Default FORMAT is:	Imprimir conteúdos de estruturas estatísticas para cada arquivo dado.
Synchronous execution options:	Opções de execução sincrônicas:
N	N N N
Execute ARGS. Trigger checkpoints every Nth record (default 1). Useful with --checkpoint and one of --cut, --append, --touch, --unlink	Execute ARGS. Trigger checkpoints every Nth record (default 1).Usual com --checkpoint e um de --cut, --append, --touch, --unlink
Perform given action (see below) upon reaching checkpoint NUMBER	Realize uma ação dada (veja abaixo) ao chegar ao ponto de checagem NUMBER
Set date for next --touch option	Definir a data para o próximo --touch opção
Display executed checkpoints and exit status of COMMAND	Mostre os checkpoints executados e o status de saída do COMMAND.
Synchronous execution actions. These are executed when checkpoint number given by --checkpoint option is reached.	Ações de execução sincrônicas são executadas quando o número de checkpoint dado pela opção --checkpoint é alcançado.
Truncate FILE to the size specified by previous --length option (or 0, if it is not given)	Truncate FILE para o tamanho especificado pela opção --length anterior (ou 0, se não for dado)
Append SIZE bytes to FILE. SIZE is given by previous --length option.	Aplique o tamanho dos bytes ao FILE. O tamanho é dado pela opção anterior --length.
Update the access and modification times of FILE	Atualize os tempos de acesso e modificação do FILE
Execute COMMAND	Execute COMMAND
Delete FILE	Excluir o arquivo 
Invalid size: %s	Tamanho inválido: %s
Negative size: %s	Tamanho negativo: %s
Number out of allowed range: %s	Número fora do intervalo permitido: %s
stat(%s) failed	(((%s) falhou o estatuto
requested file length %jd, actual %jd	comprimento de arquivo solicitado %jd, actual %jd
created file is not sparse	O arquivo criado não é esparso
Error parsing number near `%s'	Error parsing number near `%s'
Unknown date format	Formato de data desconhecida
[ARGS...]	[ARGS...]
cannot open `%s'	Não pode abrir `%s'
cannot seek	Não pode procurar
file name contains null character	O nome do arquivo contém um caráter nulo.
cannot generate sparse files on standard output, use --file option	Não pode gerar arquivos esparsos em saída padrão, use --file option
incorrect mask (near `%s')	má máscara incorreta (cerca de `%s')
Unknown field `%s'	Campo desconhecido `%s'
cannot set time on `%s'	Não pode definir o tempo em `%s'
cannot truncate `%s'	Não pode truncate `%s'
command failed: %s	O comando falhou: %s
cannot stat `%s'	Não pode stat `%s'
cannot remove directory `%s'	Não pode remover o diretório `%s'
cannot unlink `%s'	Não pode desligar o link `%s'
Command exited successfully	O comando saiu com sucesso
Command failed with status %d	O comando falhou com o status %d.
Command terminated on signal %d	O comando terminou no sinal %d.
Command stopped on signal %d	O comando parou no sinal %d.
Command dumped core	Comando dumped core
Command terminated	Comando terminado
--stat requires file names	--stat requer nomes de arquivos
--set-times requires file names	Set-times requer nomes de arquivos --
