project,arquivo,ctx_level,n,sw_stat,sw_p,sw_normal,ks_stat,ks_p,ks_normal,normal
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,10,0.883693,0.143833,True,0.237373,0.549312,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,10,0.94128,0.567343,True,0.161646,0.920393,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,10,0.895258,0.19419,True,0.184529,0.826138,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,10,0.714946,0.001337,False,0.332593,0.173464,True,False
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,10,0.887181,0.157585,True,0.227757,0.60066,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,10,0.892817,0.182385,True,0.22855,0.596392,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,10,0.934042,0.488801,True,0.155274,0.940077,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,10,0.98347,0.981013,True,0.117823,0.995882,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,10,0.88776,0.159985,True,0.278507,0.352399,True,True
gst-plugins-ugly_v1.27.90,gst-plugins-ugly-1.27.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,10,0.941747,0.57261,True,0.154834,0.941319,True,True
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-0.po.meta,ctx-0,377,0.744725,0.0,False,0.205482,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-1.de.po.meta,ctx-1,377,0.730905,0.0,False,0.208317,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-1.es.po.meta,ctx-1,377,0.797415,0.0,False,0.203067,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,377,0.812888,0.0,False,0.18164,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-1.id.po.meta,ctx-1,377,0.779006,0.0,False,0.186612,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,377,0.783142,0.0,False,0.188621,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,377,0.755844,0.0,False,0.198697,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,377,0.757712,0.0,False,0.203665,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,377,0.775844,0.0,False,0.210579,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,377,0.780398,0.0,False,0.198711,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,377,0.748125,0.0,False,0.200413,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,377,0.761492,0.0,False,0.19958,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,377,0.761394,0.0,False,0.198227,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,377,0.751785,0.0,False,0.202792,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,377,0.806662,0.0,False,0.191673,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,377,0.816383,0.0,False,0.191522,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,377,0.784667,0.0,False,0.196849,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,377,0.793416,0.0,False,0.184227,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,377,0.765076,0.0,False,0.205185,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,377,0.815981,0.0,False,0.174593,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,377,0.817775,0.0,False,0.17749,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,377,0.799471,0.0,False,0.187846,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,377,0.782188,0.0,False,0.203699,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,377,0.785373,0.0,False,0.192422,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,377,0.762825,0.0,False,0.195388,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,377,0.771112,0.0,False,0.196084,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,377,0.778739,0.0,False,0.197969,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,377,0.76413,0.0,False,0.21678,0.0,False,False
gstreamer_v1.27.90,gstreamer-1.27.90.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,377,0.76315,0.0,False,0.195917,0.0,False,False
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-0.po.meta,ctx-0,7,0.794833,0.036402,False,0.265437,0.616284,True,False
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-1.de.po.meta,ctx-1,7,0.899816,0.329867,True,0.185809,0.934417,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-1.es.po.meta,ctx-1,7,0.916566,0.443197,True,0.195691,0.907674,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,7,0.902629,0.347202,True,0.186858,0.93183,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-1.id.po.meta,ctx-1,7,0.863797,0.163667,True,0.239167,0.738578,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,7,0.925927,0.516817,True,0.20114,0.89072,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,7,0.814705,0.05708,True,0.319815,0.389042,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,7,0.906009,0.368934,True,0.228009,0.787981,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,7,0.907929,0.381721,True,0.185937,0.934106,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,7,0.907929,0.381721,True,0.185937,0.934106,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,7,0.792996,0.034899,False,0.324706,0.37106,True,False
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,7,0.88482,0.248717,True,0.20867,0.86487,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,7,0.81273,0.054614,True,0.267783,0.605409,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,7,0.847705,0.117089,True,0.277853,0.559677,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,7,0.862187,0.158358,True,0.200657,0.892281,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,7,0.89434,0.298073,True,0.221921,0.81357,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,7,0.890972,0.279773,True,0.236114,0.752366,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,7,0.916652,0.44384,True,0.175772,0.956196,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,7,0.821255,0.066028,True,0.271243,0.589501,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,7,0.912694,0.41484,True,0.184585,0.937364,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,7,0.925612,0.514231,True,0.170406,0.965668,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,7,0.831222,0.082179,True,0.230245,0.778316,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,7,0.90119,0.338249,True,0.184642,0.937227,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,7,0.913386,0.419813,True,0.185584,0.934964,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,7,0.918907,0.460951,True,0.184008,0.938723,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,7,0.916902,0.445712,True,0.181573,0.944267,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,7,0.90733,0.377696,True,0.217216,0.832533,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,7,0.873668,0.199792,True,0.228249,0.786949,True,True
gtkspell_v3.0.7,gtkspell-3.0.7.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,7,0.825654,0.072753,True,0.292029,0.499032,True,True
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-0.po.meta,ctx-0,44,0.734589,0.0,False,0.232055,0.014462,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-1.de.po.meta,ctx-1,44,0.798692,3e-06,False,0.215459,0.028454,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-1.es.po.meta,ctx-1,44,0.898119,0.000953,False,0.163166,0.171758,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,44,0.820111,8e-06,False,0.175168,0.118879,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-1.id.po.meta,ctx-1,44,0.798167,3e-06,False,0.17933,0.10399,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,44,0.829657,1.4e-05,False,0.197624,0.055605,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,44,0.802017,3e-06,False,0.177941,0.108777,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,44,0.737495,0.0,False,0.254574,0.005311,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,44,0.86167,8.8e-05,False,0.192186,0.067412,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,44,0.83583,1.9e-05,False,0.177446,0.110527,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,44,0.824489,1e-05,False,0.173492,0.12535,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,44,0.791216,2e-06,False,0.230444,0.015479,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,44,0.764168,1e-06,False,0.259281,0.004256,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,44,0.755332,0.0,False,0.289355,0.000933,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,44,0.831628,1.5e-05,False,0.193461,0.064468,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,44,0.855274,6e-05,False,0.169941,0.139999,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,44,0.841227,2.6e-05,False,0.18543,0.084981,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,44,0.860141,8e-05,False,0.170225,0.138778,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,44,0.875193,0.000205,False,0.156932,0.205745,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,44,0.807869,4e-06,False,0.190981,0.070299,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,44,0.843105,2.9e-05,False,0.173065,0.127043,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,44,0.81296,6e-06,False,0.171292,0.134272,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,44,0.821155,9e-06,False,0.161636,0.179658,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,44,0.811131,5e-06,False,0.212163,0.032349,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,44,0.777536,1e-06,False,0.242343,0.009262,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,44,0.817094,7e-06,False,0.157446,0.202761,True,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,44,0.820124,8e-06,False,0.208345,0.037436,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,44,0.813951,6e-06,False,0.225434,0.019063,False,False
libiconv_v1.17-pre1,libiconv-1.17-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,44,0.802488,3e-06,False,0.193902,0.063476,True,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-0.po.meta,ctx-0,190,0.859518,0.0,False,0.143494,0.000707,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-1.de.po.meta,ctx-1,190,0.882596,0.0,False,0.16128,8.7e-05,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-1.es.po.meta,ctx-1,190,0.900005,0.0,False,0.146107,0.000528,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,190,0.858002,0.0,False,0.163711,6.4e-05,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-1.id.po.meta,ctx-1,190,0.894093,0.0,False,0.137258,0.001388,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,190,0.912543,0.0,False,0.10624,0.025408,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,190,0.868988,0.0,False,0.143971,0.000671,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,190,0.881834,0.0,False,0.142297,0.000807,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,190,0.871362,0.0,False,0.152192,0.000262,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,190,0.873942,0.0,False,0.145012,0.000597,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,190,0.879166,0.0,False,0.154106,0.000209,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,190,0.908274,0.0,False,0.118606,0.008718,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,190,0.870725,0.0,False,0.158979,0.000116,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,190,0.885698,0.0,False,0.127622,0.00371,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,190,0.863845,0.0,False,0.138319,0.00124,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,190,0.899427,0.0,False,0.148652,0.000395,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,190,0.885915,0.0,False,0.129121,0.003199,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,190,0.868205,0.0,False,0.139824,0.001056,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,190,0.870958,0.0,False,0.163786,6.4e-05,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,190,0.869153,0.0,False,0.159533,0.000108,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.fr-ru.po.meta,ctx-2,190,0.866658,0.0,False,0.131936,0.00241,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,190,0.868118,0.0,False,0.147196,0.000467,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,190,0.875018,0.0,False,0.158127,0.000129,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,190,0.919356,0.0,False,0.104226,0.029907,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,190,0.849437,0.0,False,0.155429,0.000179,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,190,0.871032,0.0,False,0.15528,0.000182,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,190,0.904299,0.0,False,0.110496,0.017819,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,190,0.899539,0.0,False,0.122614,0.006009,False,False
man-db_v2.13.1-pre1,man-db-2.13.1-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,190,0.856366,0.0,False,0.16333,6.8e-05,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-0.po.meta,ctx-0,614,0.823126,0.0,False,0.172551,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.de.po.meta,ctx-1,614,0.837734,0.0,False,0.164262,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.es.po.meta,ctx-1,614,0.832675,0.0,False,0.160994,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,614,0.853879,0.0,False,0.153053,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.id.po.meta,ctx-1,614,0.816897,0.0,False,0.180031,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,614,0.82904,0.0,False,0.172329,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,614,0.825022,0.0,False,0.175508,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,614,0.820284,0.0,False,0.176447,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,614,0.841114,0.0,False,0.162221,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,614,0.851842,0.0,False,0.15775,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,614,0.844661,0.0,False,0.161646,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-ru.po.meta,ctx-2,614,0.842365,0.0,False,0.163303,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-vi.po.meta,ctx-2,614,0.833172,0.0,False,0.167916,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.de-zh_CN.po.meta,ctx-2,614,0.830388,0.0,False,0.167255,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.es-fr.po.meta,ctx-2,614,0.842354,0.0,False,0.160481,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.es-id.po.meta,ctx-2,614,0.843694,0.0,False,0.156042,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.es-ru.po.meta,ctx-2,614,0.840202,0.0,False,0.167684,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.es-vi.po.meta,ctx-2,614,0.832528,0.0,False,0.173699,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.es-zh_CN.po.meta,ctx-2,614,0.832346,0.0,False,0.166612,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-id.po.meta,ctx-2,614,0.847911,0.0,False,0.158457,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-vi.po.meta,ctx-2,614,0.827435,0.0,False,0.177169,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.fr-zh_CN.po.meta,ctx-2,614,0.831445,0.0,False,0.171584,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.id-ru.po.meta,ctx-2,614,0.840945,0.0,False,0.167217,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.id-vi.po.meta,ctx-2,614,0.809619,0.0,False,0.187867,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.id-zh_CN.po.meta,ctx-2,614,0.83479,0.0,False,0.170494,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-vi.po.meta,ctx-2,614,0.829167,0.0,False,0.173245,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.ru-zh_CN.po.meta,ctx-2,614,0.840669,0.0,False,0.167315,0.0,False,False
nano_v8.4-pre1,nano-8.4-pre1.pt_BR.llama.ctx-2.vi-zh_CN.po.meta,ctx-2,614,0.822707,0.0,False,0.177756,0.0,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-0.po.meta,ctx-0,542,0.920314,0.0,False,0.090544,0.000257,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-1.de.po.meta,ctx-1,542,0.916163,0.0,False,0.092804,0.000163,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-1.es.po.meta,ctx-1,542,0.923163,0.0,False,0.091368,0.000218,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-1.fr.po.meta,ctx-1,542,0.913772,0.0,False,0.098967,4.5e-05,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-1.id.po.meta,ctx-1,542,0.913038,0.0,False,0.098018,5.5e-05,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-1.ru.po.meta,ctx-1,542,0.905643,0.0,False,0.108823,5e-06,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-1.vi.po.meta,ctx-1,542,0.903713,0.0,False,0.104595,1.3e-05,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-1.zh_CN.po.meta,ctx-1,542,0.915301,0.0,False,0.093726,0.000135,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-2.de-es.po.meta,ctx-2,542,0.924116,0.0,False,0.097809,5.8e-05,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-2.de-fr.po.meta,ctx-2,542,0.915845,0.0,False,0.098423,5.1e-05,False,False
parted_v3.4.64.2,parted-3.4.64.2.pt_BR.llama.ctx-2.de-id.po.meta,ctx-2,542,0.914146,0.0,False,0.099478,4e-05,False,False
